status;family;pval;qval;gene_short_name;num_cells_expressed;use_for_ordering
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP11-34P13.7;  24;FALSE
OK;negbinomial.size; 1,611538e-05; 3,871139e-05;FO538757.2;1110;TRUE
OK;negbinomial.size; 1,402174e-19; 7,590918e-19;AP006222.2;1728;TRUE
OK;negbinomial.size; 3,146285e-01; 4,740269e-01;RP11-206L10.9; 292;TRUE
OK;negbinomial.size; 5,390533e-01; 7,680367e-01;FAM87B;  90;FALSE
OK;negbinomial.size; 8,561541e-03; 1,593472e-02;LINC00115; 395;TRUE
OK;negbinomial.size; 4,616679e-03; 8,837896e-03;FAM41C; 158;FALSE
OK;negbinomial.size; 9,297708e-01; 1,000000e+00;RP11-54O7.1;  52;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP11-54O7.3;   9;FALSE
OK;negbinomial.size; 8,827447e-01; 1,000000e+00;SAMD11;  28;FALSE
OK;negbinomial.size; 1,288988e-23; 8,334123e-23;NOC2L;3479;TRUE
OK;negbinomial.size; 1,307029e-01; 2,109846e-01;KLHL17; 369;TRUE
OK;negbinomial.size; 1,568186e-04; 3,461144e-04;PLEKHN1; 565;TRUE
OK;negbinomial.size; 9,322044e-01; 1,000000e+00;PERM1;  65;FALSE
OK;negbinomial.size; 8,266294e-01; 1,000000e+00;RP11-54O7.17;  96;FALSE
OK;negbinomial.size; 8,211635e-52; 1,413282e-50;HES4;2686;TRUE
OK;negbinomial.size;3,579166e-159;4,230951e-157;ISG15;2987;TRUE
OK;negbinomial.size; 1,225133e-69; 3,510874e-68;AGRN;2281;TRUE
OK;negbinomial.size; 4,338770e-05; 1,003980e-04;C1orf159; 468;TRUE
OK;negbinomial.size; 6,089621e-04; 1,273639e-03;TNFRSF4; 265;TRUE
OK;negbinomial.size; 5,138216e-24; 3,376864e-23;SDF4;3583;TRUE
OK;negbinomial.size; 3,426499e-13; 1,344265e-12;B3GALT6;2271;TRUE
OK;negbinomial.size; 1,560165e-03; 3,134285e-03;FAM132A; 200;FALSE
OK;negbinomial.size; 1,973749e-09; 6,232747e-09;UBE2J2;3366;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;SCNN1D;  56;FALSE
OK;negbinomial.size; 7,260062e-05; 1,645419e-04;ACAP3; 650;TRUE
OK;negbinomial.size; 3,818377e-09; 1,185359e-08;PUSL1;1856;TRUE
OK;negbinomial.size; 6,721004e-16; 3,044190e-15;CPSF3L;2918;TRUE
OK;negbinomial.size; 1,807507e-03; 3,606984e-03;CPTP;1820;TRUE
OK;negbinomial.size; 3,618931e-12; 1,340168e-11;DVL1;1424;TRUE
OK;negbinomial.size; 1,616336e-45; 2,290404e-44;AURKAIP1;4098;TRUE
OK;negbinomial.size; 5,059963e-17; 2,413523e-16;CCNL2;2234;TRUE
OK;negbinomial.size; 3,957411e-56; 7,754282e-55;MRPL20;4075;TRUE
OK;negbinomial.size; 7,052782e-01; 9,600333e-01;RP4-758J18.13;  61;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;ATAD3C;  69;FALSE
OK;negbinomial.size; 5,934033e-13; 2,303364e-12;ATAD3B; 913;TRUE
OK;negbinomial.size; 1,185821e-11; 4,261365e-11;ATAD3A;1783;TRUE
OK;negbinomial.size; 8,746628e-01; 1,000000e+00;TMEM240;  45;FALSE
OK;negbinomial.size; 9,545097e-10; 3,082982e-09;SSU72;3914;TRUE
OK;negbinomial.size; 4,072489e-02; 7,029249e-02;RP5-832C2.5; 157;FALSE
OK;negbinomial.size; 3,448168e-03; 6,683568e-03;RP11-345P4.9; 336;TRUE
OK;negbinomial.size; 2,280423e-05; 5,408479e-05;MIB2;1350;TRUE
OK;negbinomial.size; 9,703016e-01; 1,000000e+00;MMP23B;  32;FALSE
OK;negbinomial.size; 2,999763e-41; 3,727507e-40;CDK11B;2074;TRUE
OK;negbinomial.size; 2,042665e-01; 3,193475e-01;RP11-345P4.10; 159;FALSE
OK;negbinomial.size; 2,933975e-06; 7,440744e-06;SLC35E2B; 934;TRUE
OK;negbinomial.size; 4,212226e-15; 1,837021e-14;CDK11A;1036;TRUE
OK;negbinomial.size; 9,750143e-01; 1,000000e+00;SLC35E2;  48;FALSE
OK;negbinomial.size; 2,920189e-11; 1,028419e-10;NADK;1508;TRUE
OK;negbinomial.size; 1,639733e-05; 3,936236e-05;GNB1;3840;TRUE
OK;negbinomial.size; 8,902810e-01; 1,000000e+00;RP1-140A9.1;  96;FALSE
OK;negbinomial.size; 9,192349e-01; 1,000000e+00;TMEM52;  48;FALSE
OK;negbinomial.size; 3,987079e-01; 5,874044e-01;PRKCZ; 269;TRUE
OK;negbinomial.size; 4,356606e-10; 1,440020e-09;FAAP20;4106;TRUE
OK;negbinomial.size; 1,062290e-13; 4,291191e-13;SKI;1299;TRUE
OK;negbinomial.size; 8,725226e-04; 1,797465e-03;MORN1; 461;TRUE
OK;negbinomial.size; 1,036659e-07; 2,930569e-07;RER1;3930;TRUE
OK;negbinomial.size; 2,456925e-06; 6,264514e-06;PEX10;1569;TRUE
OK;negbinomial.size; 9,818846e-01; 1,000000e+00;PLCH2;  43;FALSE
OK;negbinomial.size; 6,870088e-04; 1,427897e-03;PANK4; 379;TRUE
OK;negbinomial.size; 9,674551e-02; 1,590997e-01;RP3-395M20.12; 343;TRUE
OK;negbinomial.size; 8,987604e-01; 1,000000e+00;RP3-395M20.8;  60;FALSE
OK;negbinomial.size; 2,340014e-12; 8,777738e-12;TNFRSF14;1373;TRUE
OK;negbinomial.size; 1,244097e-11; 4,467214e-11;FAM213B; 627;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;MMEL1;  17;FALSE
OK;negbinomial.size; 9,630097e-01; 1,000000e+00;TTC34;  97;FALSE
OK;negbinomial.size; 3,119262e-02; 5,460532e-02;PRDM16;  45;FALSE
OK;negbinomial.size; 1,539789e-01; 2,457535e-01;ARHGEF16;  73;FALSE
OK;negbinomial.size; 5,504077e-01; 7,818870e-01;MEGF6;  65;FALSE
OK;negbinomial.size; 4,139786e-18; 2,092957e-17;TPRG1L;1315;TRUE
OK;negbinomial.size; 3,849089e-04; 8,185636e-04;WRAP73;1792;TRUE
OK;negbinomial.size; 7,206926e-64; 1,778764e-62;SMIM1;1343;TRUE
OK;negbinomial.size; 1,731247e-06; 4,469403e-06;LRRC47;2397;TRUE
OK;negbinomial.size; 6,704140e-03; 1,263081e-02;CEP104;1342;TRUE
OK;negbinomial.size; 1,910968e-01; 3,002735e-01;DFFB; 224;TRUE
OK;negbinomial.size; 1,203139e-17; 5,948819e-17;C1orf174;2036;TRUE
OK;negbinomial.size;1,088556e-104;6,170086e-103;AJAP1;1547;TRUE
OK;negbinomial.size; 1,008389e-01; 1,653772e-01;NPHP4; 255;TRUE
OK;negbinomial.size; 2,937880e-07; 8,044471e-07;KCNAB2;1000;TRUE
OK;negbinomial.size; 7,398743e-15; 3,188024e-14;RPL22;4192;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP1-120G22.11;  11;FALSE
OK;negbinomial.size; 2,706655e-38; 3,051014e-37;ICMT;1822;TRUE
OK;negbinomial.size; 5,873886e-01; 8,270019e-01;LINC00337; 113;FALSE
OK;negbinomial.size; 5,264911e-01; 7,520464e-01;GPR153; 250;TRUE
OK;negbinomial.size; 1,170262e-39; 1,377934e-38;ACOT7;3468;TRUE
OK;negbinomial.size; 3,048629e-01; 4,603174e-01;RP1-202O8.3; 169;FALSE
OK;negbinomial.size; 4,318264e-01; 6,310229e-01;HES2; 205;FALSE
OK;negbinomial.size; 1,419383e-03; 2,860417e-03;TNFRSF25; 607;TRUE
OK;negbinomial.size; 1,272218e-07; 3,575662e-07;PLEKHG5;1008;TRUE
OK;negbinomial.size; 5,505435e-07; 1,471610e-06;NOL9;1107;TRUE
OK;negbinomial.size; 1,990542e-01; 3,119859e-01;ZBTB48; 549;TRUE
OK;negbinomial.size; 5,265556e-17; 2,509589e-16;KLHL21; 990;TRUE
OK;negbinomial.size; 3,783790e-04; 8,052487e-04;PHF13; 772;TRUE
OK;negbinomial.size; 2,956962e-08; 8,671566e-08;THAP3;1449;TRUE
OK;negbinomial.size; 1,026133e-03; 2,098201e-03;DNAJC11; 686;TRUE
OK;negbinomial.size; 7,137237e-01; 9,690333e-01;RP11-312B8.1;  60;FALSE
OK;negbinomial.size; 3,928090e-04; 8,344753e-04;CAMTA1;3989;TRUE
OK;negbinomial.size; 5,038739e-16; 2,290892e-15;VAMP3;3009;TRUE
OK;negbinomial.size; 3,455934e-03; 6,697177e-03;PER3; 598;TRUE
OK;negbinomial.size; 2,193146e-23; 1,407373e-22;TNFRSF9; 792;TRUE
OK;negbinomial.size; 9,681402e-14; 3,917033e-13;PARK7;4169;TRUE
OK;negbinomial.size; 9,394738e-61; 2,115346e-59;ERRFI1;3876;TRUE
OK;negbinomial.size; 1,288239e-12; 4,915496e-12;RP11-431K24.1; 854;TRUE
OK;negbinomial.size; 8,679718e-01; 1,000000e+00;SLC45A1;  44;FALSE
OK;negbinomial.size; 1,821952e-14; 7,690117e-14;RERE;2129;TRUE
OK;negbinomial.size; 2,898782e-57; 5,839161e-56;ENO1;4190;TRUE
OK;negbinomial.size; 9,430689e-02; 1,554450e-01;ENO1-AS1; 169;FALSE
OK;negbinomial.size; 6,305517e-02; 1,063128e-01;GPR157; 330;TRUE
OK;negbinomial.size; 1,156702e-03; 2,354283e-03;MIR34AHG; 297;TRUE
OK;negbinomial.size; 1,215927e-16; 5,707360e-16;H6PD;1550;TRUE
OK;negbinomial.size; 1,202760e-15; 5,385294e-15;SPSB1;1684;TRUE
OK;negbinomial.size; 3,077040e-31; 2,656812e-30;SLC25A33;1637;TRUE
OK;negbinomial.size; 1,654051e-02; 2,984834e-02;TMEM201; 452;TRUE
OK;negbinomial.size; 2,198237e-22; 1,359653e-21;PIK3CD;1017;TRUE
OK;negbinomial.size; 1,154823e-04; 2,576023e-04;PIK3CD-AS2; 269;TRUE
OK;negbinomial.size; 1,625096e-22; 1,010022e-21;CLSTN1;2635;TRUE
OK;negbinomial.size;6,201648e-105;3,537499e-103;CTNNBIP1;2883;TRUE
OK;negbinomial.size; 2,320413e-20; 1,312344e-19;LZIC;2558;TRUE
OK;negbinomial.size; 1,333175e-01; 2,149348e-01;NMNAT1; 411;TRUE
OK;negbinomial.size; 2,944780e-02; 5,169694e-02;UBE4B;1097;TRUE
OK;negbinomial.size; 1,254687e-07; 3,528045e-07;KIF1B;1074;TRUE
OK;negbinomial.size; 2,216434e-12; 8,329824e-12;PGD;2844;TRUE
OK;negbinomial.size; 9,629668e-01; 1,000000e+00;APITD1-CORT;  72;FALSE
OK;negbinomial.size; 5,650525e-68; 1,561979e-66;APITD1;1788;TRUE
OK;negbinomial.size; 6,445709e-26; 4,575919e-25;DFFA;2763;TRUE
OK;negbinomial.size; 5,023489e-03; 9,581958e-03;PEX14;1287;TRUE
OK;negbinomial.size; 1,940084e-21; 1,150856e-20;TARDBP;2169;TRUE
OK;negbinomial.size; 2,522456e-48; 3,927512e-47;SRM;3932;TRUE
OK;negbinomial.size; 1,151113e-04; 2,568064e-04;EXOSC10;1403;TRUE
OK;negbinomial.size; 3,716005e-01; 5,515835e-01;RP4-635E18.6; 119;FALSE
OK;negbinomial.size; 3,909328e-03; 7,535990e-03;MTOR; 616;TRUE
OK;negbinomial.size; 1,092106e-04; 2,441881e-04;UBIAD1;1369;TRUE
OK;negbinomial.size; 6,566538e-04; 1,368130e-03;RP1-69M21.2;  26;FALSE
OK;negbinomial.size; 5,622733e-02; 9,531963e-02;FBXO6; 383;TRUE
OK;negbinomial.size; 1,962904e-41; 2,452674e-40;MAD2L2;2992;TRUE
OK;negbinomial.size; 1,346495e-07; 3,778515e-07;AGTRAP;2228;TRUE
OK;negbinomial.size; 1,368214e-02; 2,491039e-02;MTHFR; 404;TRUE
OK;negbinomial.size; 3,739302e-01; 5,546292e-01;CLCN6; 532;TRUE
OK;negbinomial.size; 6,779313e-01; 9,297107e-01;NPPA-AS1;  45;FALSE
OK;negbinomial.size; 3,304007e-23; 2,103700e-22;KIAA2013;2417;TRUE
OK;negbinomial.size; 1,128247e-58; 2,387010e-57;PLOD1;3041;TRUE
OK;negbinomial.size; 1,997556e-07; 5,534630e-07;MFN2;1016;TRUE
OK;negbinomial.size; 1,709843e-02; 3,080564e-02;MIIP;1588;TRUE
OK;negbinomial.size; 3,923056e-01; 5,790641e-01;TNFRSF1B;  94;FALSE
OK;negbinomial.size; 1,297375e-01; 2,095204e-01;VPS13D; 465;TRUE
OK;negbinomial.size; 6,955378e-01; 9,491265e-01;DHRS3;  36;FALSE
OK;negbinomial.size; 9,861551e-01; 1,000000e+00;RP11-474O21.5;  58;FALSE
OK;negbinomial.size;6,223233e-274;2,942607e-271;LRRC38; 840;TRUE
OK;negbinomial.size;6,533167e-129;5,287745e-127;PDPN;1508;TRUE
OK;negbinomial.size; 6,526870e-09; 1,995148e-08;PRDM2; 985;TRUE
OK;negbinomial.size; 2,247121e-01; 3,484619e-01;KAZN; 291;TRUE
OK;negbinomial.size; 8,228388e-01; 1,000000e+00;TMEM51-AS1;  26;FALSE
OK;negbinomial.size; 7,898765e-12; 2,864857e-11;TMEM51;1969;TRUE
OK;negbinomial.size; 3,517906e-01; 5,249978e-01;FHAD1; 128;FALSE
OK;negbinomial.size; 9,798584e-01; 1,000000e+00;RP3-467K16.4;  16;FALSE
OK;negbinomial.size; 3,376798e-07; 9,190291e-07;EFHD2;3589;TRUE
OK;negbinomial.size; 9,005137e-02; 1,486625e-01;CASP9; 532;TRUE
OK;negbinomial.size; 4,253762e-02; 7,321736e-02;DNAJC16; 617;TRUE
OK;negbinomial.size; 8,971170e-01; 1,000000e+00;AGMAT;  34;FALSE
OK;negbinomial.size; 2,401413e-04; 5,200505e-04;DDI2; 562;TRUE
OK;negbinomial.size; 3,325722e-09; 1,035643e-08;PLEKHM2;1705;TRUE
OK;negbinomial.size; 9,798584e-01; 1,000000e+00;SLC25A34;  22;FALSE
OK;negbinomial.size; 9,509462e-05; 2,135024e-04;RP11-169K16.4; 223;TRUE
OK;negbinomial.size; 6,903213e-08; 1,975190e-07;FBLIM1;2625;TRUE
OK;negbinomial.size; 1,910561e-07; 5,301771e-07;UQCRHL; 712;TRUE
OK;negbinomial.size; 1,114770e-02; 2,049124e-02;FLJ37453; 462;TRUE
OK;negbinomial.size; 1,076059e-04; 2,407500e-04;SPEN;1391;TRUE
OK;negbinomial.size; 1,014799e-05; 2,471724e-05;ZBTB17;1238;TRUE
OK;negbinomial.size; 2,255048e-23; 1,445032e-22;FAM131C; 689;TRUE
OK;negbinomial.size; 2,078399e-15; 9,209539e-15;EPHA2;1929;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP11-276H7.2;  38;FALSE
OK;negbinomial.size; 5,554388e-01; 7,880082e-01;RSG1; 194;FALSE
OK;negbinomial.size; 2,312238e-06; 5,909857e-06;FBXO42; 697;TRUE
OK;negbinomial.size; 1,299984e-35; 1,330189e-34;SZRD1;3372;TRUE
OK;negbinomial.size; 9,798498e-01; 1,000000e+00;SPATA21;  28;FALSE
OK;negbinomial.size; 1,081101e-09; 3,479352e-09;NECAP2;3098;TRUE
OK;negbinomial.size; 8,866773e-01; 1,000000e+00;RP4-798A10.2; 108;FALSE
OK;negbinomial.size; 6,492109e-01; 8,988304e-01;RP4-798A10.7; 216;TRUE
OK;negbinomial.size; 8,902810e-01; 1,000000e+00;RP4-798A10.4;  77;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP5-875O13.1;   5;FALSE
OK;negbinomial.size; 1,899131e-05; 4,531685e-05;NBPF1; 606;TRUE
OK;negbinomial.size; 5,027051e-03; 9,587735e-03;CROCC; 356;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP11-108M9.3;  19;FALSE
OK;negbinomial.size; 7,529794e-09; 2,293919e-08;RP11-108M9.4;1153;TRUE
OK;negbinomial.size; 9,818920e-01; 1,000000e+00;RP11-108M9.6;  45;FALSE
OK;negbinomial.size; 1,744476e-51; 2,962641e-50;ATP13A2;1396;TRUE
OK;negbinomial.size; 7,189346e-24; 4,699097e-23;SDHB;3627;TRUE
OK;negbinomial.size; 1,296595e-40; 1,581617e-39;RCC2;1850;TRUE
OK;negbinomial.size; 8,055608e-01; 1,000000e+00;ARHGEF10L; 155;FALSE
OK;negbinomial.size; 2,088180e-10; 7,028904e-10;ACTL8; 389;TRUE
OK;negbinomial.size; 9,573003e-01; 1,000000e+00;KLHDC7A;  38;FALSE
OK;negbinomial.size; 6,097845e-01; 8,530526e-01;ALDH4A1;  96;FALSE
OK;negbinomial.size; 1,450933e-04; 3,213801e-04;IFFO2; 487;TRUE
OK;negbinomial.size; 4,380888e-12; 1,615014e-11;UBR4;1824;TRUE
OK;negbinomial.size; 9,297708e-01; 1,000000e+00;RP1-43E13.2; 106;FALSE
OK;negbinomial.size; 8,021408e-02; 1,334011e-01;EMC1;1472;TRUE
OK;negbinomial.size; 1,517484e-32; 1,381264e-31;MRTO4;2938;TRUE
OK;negbinomial.size; 2,197997e-26; 1,593126e-25;AKR7A2;3514;TRUE
OK;negbinomial.size; 7,460298e-04; 1,544672e-03;PQLC2;1028;TRUE
OK;negbinomial.size; 5,654205e-09; 1,732516e-08;CAPZB;4059;TRUE
OK;negbinomial.size; 3,381567e-49; 5,391304e-48;MINOS1;4032;TRUE
OK;negbinomial.size; 8,641297e-38; 9,566655e-37;NBL1;1586;TRUE
OK;negbinomial.size; 1,081062e-02; 1,990626e-02;TMCO4; 393;TRUE
OK;negbinomial.size; 6,700302e-02; 1,126413e-01;OTUD3; 380;TRUE
OK;negbinomial.size; 9,886551e-01; 1,000000e+00;PLA2G2D;  13;FALSE
OK;negbinomial.size; 9,899402e-01; 1,000000e+00;UBXN10-AS1;  14;FALSE
OK;negbinomial.size; 2,073852e-42; 2,673097e-41;CAMK2N1;3994;TRUE
OK;negbinomial.size; 3,812585e-07; 1,033563e-06;MUL1;1908;TRUE
OK;negbinomial.size; 9,715911e-01; 1,000000e+00;FAM43B;  15;FALSE
OK;negbinomial.size; 3,172271e-65; 8,142767e-64;CDA;2132;TRUE
OK;negbinomial.size; 1,643212e-38; 1,859271e-37;PINK1;2141;TRUE
OK;negbinomial.size; 9,899402e-01; 1,000000e+00;PINK1-AS;  33;FALSE
OK;negbinomial.size; 2,688413e-72; 8,159696e-71;DDOST;3419;TRUE
OK;negbinomial.size; 9,664973e-01; 1,000000e+00;KIF17;  46;FALSE
OK;negbinomial.size; 3,017186e-01; 4,560295e-01;SH2D5; 419;TRUE
OK;negbinomial.size; 2,240017e-28; 1,736351e-27;HP1BP3;3577;TRUE
OK;negbinomial.size; 1,176877e-17; 5,823772e-17;EIF4G3;2248;TRUE
OK;negbinomial.size; 5,422829e-28; 4,146272e-27;ECE1;2663;TRUE
OK;negbinomial.size; 2,264340e-01; 3,509200e-01;NBPF3; 194;FALSE
OK;negbinomial.size; 5,516771e-07; 1,474421e-06;USP48;2209;TRUE
OK;negbinomial.size; 2,195113e-01; 3,413100e-01;HSPG2; 256;TRUE
OK;negbinomial.size; 5,772642e-01; 8,150466e-01;RP1-224A6.3; 187;FALSE
OK;negbinomial.size; 4,726608e-01; 6,841283e-01;LINC00339; 432;TRUE
OK;negbinomial.size; 2,587556e-04; 5,588126e-04;CDC42;4097;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;WNT4;  31;FALSE
OK;negbinomial.size; 2,402289e-01; 3,700328e-01;ZBTB40; 307;TRUE
OK;negbinomial.size; 1,965814e-20; 1,116011e-19;EPHB2;1246;TRUE
OK;negbinomial.size; 9,798584e-01; 1,000000e+00;C1orf234;  17;FALSE
OK;negbinomial.size; 1,208305e-08; 3,626329e-08;KDM1A;2152;TRUE
OK;negbinomial.size; 4,162857e-17; 1,995151e-16;LUZP1;3176;TRUE
OK;negbinomial.size; 4,810528e-08; 1,393448e-07;HTR1D;1062;TRUE
OK;negbinomial.size; 6,481142e-02; 1,091101e-01;LINC01355; 185;FALSE
OK;negbinomial.size; 1,160231e-48; 1,825484e-47;HNRNPR;3485;TRUE
OK;negbinomial.size; 5,288617e-01; 7,549525e-01;ZNF436; 137;FALSE
OK;negbinomial.size; 2,469999e-03; 4,863131e-03;ZNF436-AS1; 664;TRUE
OK;negbinomial.size; 9,818846e-01; 1,000000e+00;TCEA3; 153;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;ASAP3;  52;FALSE
OK;negbinomial.size; 8,138311e-01; 1,000000e+00;E2F2;  52;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP1-150O5.3;  49;FALSE
OK;negbinomial.size;1,245171e-172;1,747908e-170;ID3;1637;TRUE
OK;negbinomial.size; 5,483223e-25; 3,760403e-24;RPL11;4192;TRUE
OK;negbinomial.size; 1,939759e-11; 6,912659e-11;TCEB3;2279;TRUE
OK;negbinomial.size; 3,650730e-01; 5,428362e-01;TCEB3-AS1; 472;TRUE
OK;negbinomial.size; 1,152492e-07; 3,247290e-07;PITHD1;2384;TRUE
OK;negbinomial.size; 1,276065e-19; 6,922805e-19;LYPLA2;3443;TRUE
OK;negbinomial.size; 2,110899e-38; 2,383949e-37;GALE;3235;TRUE
OK;negbinomial.size; 2,383655e-74; 7,634495e-73;HMGCL;1547;TRUE
OK;negbinomial.size; 1,735209e-01; 2,746014e-01;FUCA1; 289;TRUE
OK;negbinomial.size; 1,050218e-16; 4,943755e-16;PNRC2;3071;TRUE
OK;negbinomial.size; 9,291980e-73; 2,844264e-71;SRSF10;3440;TRUE
OK;negbinomial.size; 9,300649e-01; 1,000000e+00;MYOM3;  82;FALSE
OK;negbinomial.size; 5,433009e-04; 1,141624e-03;STPG1; 870;TRUE
OK;negbinomial.size; 1,439997e-05; 3,470208e-05;NIPAL3; 909;TRUE
OK;negbinomial.size; 7,981640e-09; 2,426635e-08;RCAN3;1387;TRUE
OK;negbinomial.size; 3,049555e-09; 9,521183e-09;SRRM1;3766;TRUE
OK;negbinomial.size; 1,531366e-76; 5,048733e-75;CLIC4;3284;TRUE
OK;negbinomial.size; 7,125584e-07; 1,887271e-06;RUNX3;1007;TRUE
OK;negbinomial.size; 1,548869e-13; 6,200999e-13;SYF2;4054;TRUE
OK;negbinomial.size; 7,783655e-30; 6,362908e-29;RSRP1;2163;TRUE
OK;negbinomial.size; 8,550241e-01; 1,000000e+00;RP3-465N24.6;  68;FALSE
OK;negbinomial.size; 2,171858e-09; 6,834317e-09;TMEM50A;3924;TRUE
OK;negbinomial.size; 4,905180e-01; 7,070133e-01;RHCE; 113;FALSE
OK;negbinomial.size; 1,656059e-06; 4,282681e-06;TMEM57;1012;TRUE
OK;negbinomial.size; 6,090024e-02; 1,028146e-01;LDLRAP1; 756;TRUE
OK;negbinomial.size; 9,347129e-01; 1,000000e+00;RP11-70P17.1;  40;FALSE
OK;negbinomial.size; 5,585273e-10; 1,833995e-09;SEPN1;1733;TRUE
OK;negbinomial.size; 4,901085e-01; 7,065175e-01;RP1-317E23.3; 113;FALSE
OK;negbinomial.size; 1,290295e-01; 2,084895e-01;MTFR1L;2286;TRUE
OK;negbinomial.size; 5,101095e-04; 1,074393e-03;AUNIP; 354;TRUE
OK;negbinomial.size; 2,515392e-02; 4,452863e-02;PAQR7; 550;TRUE
OK;negbinomial.size;1,338824e-210;2,898312e-208;STMN1;3786;TRUE
OK;negbinomial.size; 2,126077e-01; 3,315513e-01;PAFAH2; 250;TRUE
OK;negbinomial.size; 5,477134e-02; 9,297416e-02;PDIK1L; 265;TRUE
OK;negbinomial.size; 7,042941e-36; 7,285410e-35;ZNF593;3180;TRUE
OK;negbinomial.size; 1,647650e-01; 2,616898e-01;CEP85; 250;TRUE
OK;negbinomial.size; 2,120705e-18; 1,084989e-17;SH3BGRL3;4191;TRUE
OK;negbinomial.size; 2,284056e-08; 6,741118e-08;UBXN11; 683;TRUE
OK;negbinomial.size; 6,791624e-01; 9,310437e-01;CD52;  77;FALSE
OK;negbinomial.size; 2,332131e-04; 5,059004e-04;DHDDS;1069;TRUE
OK;negbinomial.size; 7,843247e-80; 2,747124e-78;HMGN2;4116;TRUE
OK;negbinomial.size; 1,240197e-02; 2,267154e-02;RPS6KA1; 602;TRUE
OK;negbinomial.size; 3,376815e-05; 7,891093e-05;ARID1A;1566;TRUE
OK;negbinomial.size; 2,376609e-04; 5,149273e-04;PIGV;1062;TRUE
OK;negbinomial.size; 2,432107e-03; 4,792203e-03;ZDHHC18; 593;TRUE
OK;negbinomial.size; 1,175016e-17; 5,816168e-17;SFN; 377;TRUE
OK;negbinomial.size; 1,575217e-01; 2,511402e-01;GPN2;1671;TRUE
OK;negbinomial.size; 2,675062e-04; 5,768858e-04;GPATCH3; 650;TRUE
OK;negbinomial.size; 4,246018e-27; 3,147378e-26;NUDC;4068;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;KDF1;   7;FALSE
OK;negbinomial.size; 6,146242e-04; 1,284883e-03;TRNP1; 462;TRUE
OK;negbinomial.size; 5,824117e-06; 1,443019e-05;SLC9A1; 947;TRUE
OK;negbinomial.size; 2,284446e-03; 4,516607e-03;WDTC1; 510;TRUE
OK;negbinomial.size; 1,047752e-09; 3,374442e-09;TMEM222;1992;TRUE
OK;negbinomial.size; 3,277274e-02; 5,720426e-02;SYTL1; 361;TRUE
OK;negbinomial.size; 4,623137e-03; 8,849316e-03;MAP3K6; 324;TRUE
OK;negbinomial.size; 5,814126e-01; 8,196880e-01;GPR3; 170;FALSE
OK;negbinomial.size; 8,901001e-20; 4,889428e-19;WASF2;3835;TRUE
OK;negbinomial.size; 5,700949e-02; 9,651809e-02;AHDC1; 625;TRUE
OK;negbinomial.size;5,676705e-134;4,857097e-132;IFI6;1705;TRUE
OK;negbinomial.size; 3,030669e-05; 7,113659e-05;FAM76A; 531;TRUE
OK;negbinomial.size; 1,538473e-19; 8,303782e-19;STX12;1958;TRUE
OK;negbinomial.size; 3,234536e-05; 7,573384e-05;PPP1R8;1823;TRUE
OK;negbinomial.size; 4,152978e-02; 7,162671e-02;THEMIS2; 462;TRUE
OK;negbinomial.size; 3,026806e-17; 1,462766e-16;RPA2;2240;TRUE
OK;negbinomial.size; 7,654786e-01; 1,000000e+00;SMPDL3B; 161;FALSE
OK;negbinomial.size; 5,300937e-01; 7,563506e-01;XKR8;1172;TRUE
OK;negbinomial.size; 1,328578e-03; 2,687368e-03;EYA3; 967;TRUE
OK;negbinomial.size; 9,602123e-24; 6,239817e-23;DNAJC8;3769;TRUE
OK;negbinomial.size; 2,146586e-17; 1,046672e-16;ATPIF1;4067;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP5-1092A3.4;  27;FALSE
OK;negbinomial.size; 7,256711e-20; 4,007025e-19;SESN2; 980;TRUE
OK;negbinomial.size; 3,553600e-02; 6,179935e-02;MED18; 468;TRUE
OK;negbinomial.size; 3,245235e-28; 2,497233e-27;PHACTR4;1425;TRUE
OK;negbinomial.size; 7,482293e-23; 4,715603e-22;RCC1;2183;TRUE
OK;negbinomial.size; 3,400354e-05; 7,943001e-05;TRNAU1AP;2152;TRUE
OK;negbinomial.size; 7,841115e-26; 5,551188e-25;SNHG12;1675;TRUE
OK;negbinomial.size; 6,493155e-42; 8,262678e-41;TAF12;2806;TRUE
OK;negbinomial.size; 6,771886e-01; 9,294016e-01;RP11-442N24--B.1;  52;FALSE
OK;negbinomial.size; 2,377351e-02; 4,223733e-02;GMEB1; 884;TRUE
OK;negbinomial.size; 3,150852e-07; 8,602720e-07;YTHDF2;2956;TRUE
