status;family;pval;qval;gene_short_name;num_cells_expressed;use_for_ordering
OK;negbinomial.size; 1,426176e-07; 2,397598e-07;IBTK;1444;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;TPBG;3372;TRUE
OK;negbinomial.size; 6,900775e-07; 1,120589e-06;UBE3D; 723;TRUE
OK;negbinomial.size; 7,186435e-03; 9,105554e-03;DOPEY1;  94;FALSE
OK;negbinomial.size; 2,907665e-67; 1,741497e-66;PGM3;1953;TRUE
OK;negbinomial.size; 1,246458e-11; 2,479667e-11;RWDD2A; 642;TRUE
OK;negbinomial.size; 2,843597e-32; 9,840863e-32;ME1;1405;TRUE
OK;negbinomial.size; 1,065736e-02; 1,330264e-02;PRSS35;  24;FALSE
OK;negbinomial.size; 5,683177e-05; 8,337306e-05;CYB5R4;1061;TRUE
OK;negbinomial.size; 2,093060e-07; 3,491607e-07;MRAP2;  85;FALSE
OK;negbinomial.size; 1,257809e-17; 3,047508e-17;CEP162; 482;TRUE
OK;negbinomial.size; 3,404783e-02; 4,043003e-02;TBX18;  95;FALSE
OK;negbinomial.size; 6,818751e-44; 2,905367e-43;RP11-30P6.6;1096;TRUE
OK;negbinomial.size; 1,818736e-30; 6,040489e-30;NT5E; 175;FALSE
OK;negbinomial.size; 5,488002e-95; 4,625160e-94;SNX14;2511;TRUE
OK;negbinomial.size; 9,282103e-98; 8,022166e-97;SYNCRIP;3765;TRUE
OK;negbinomial.size; 4,751163e-01; 4,910492e-01;RP11-393I2.4;  85;FALSE
OK;negbinomial.size; 2,069075e-89; 1,650850e-88;ZNF292;2336;TRUE
OK;negbinomial.size; 1,456038e-17; 3,520195e-17;SMIM8;1345;TRUE
OK;negbinomial.size; 4,447950e-01; 4,613032e-01;C6orf163;  28;FALSE
OK;negbinomial.size; 2,695318e-15; 6,065815e-15;SLC35A1; 684;TRUE
OK;negbinomial.size; 9,187819e-21; 2,431680e-20;RARS2;2576;TRUE
OK;negbinomial.size; 1,483979e-27; 4,646129e-27;ORC3;1753;TRUE
OK;negbinomial.size; 1,571091e-38; 6,150190e-38;AKIRIN2;1888;TRUE
OK;negbinomial.size; 2,692904e-06; 4,238075e-06;RNGTT; 788;TRUE
OK;negbinomial.size;2,035777e-279;6,508691e-278;PNRC1;3090;TRUE
OK;negbinomial.size; 2,586532e-15; 5,823180e-15;PM20D2; 977;TRUE
OK;negbinomial.size; 3,981767e-33; 1,403932e-32;UBE2J1;3086;TRUE
OK;negbinomial.size; 1,175268e-82; 8,598211e-82;RRAGD; 375;TRUE
OK;negbinomial.size; 2,165061e-02; 2,619122e-02;ANKRD6;  32;FALSE
OK;negbinomial.size; 2,062998e-36; 7,766174e-36;LYRM2;3213;TRUE
OK;negbinomial.size; 4,316141e-16; 9,975872e-16;MDN1; 531;TRUE
OK;negbinomial.size; 1,700193e-40; 6,860334e-40;CASP8AP2;1114;TRUE
OK;negbinomial.size; 4,563308e-16; 1,054037e-15;MAP3K7;2415;TRUE
OK;negbinomial.size; 3,233504e-11; 6,330312e-11;MANEA-AS1; 201;FALSE
OK;negbinomial.size; 6,195927e-35; 2,268767e-34;MANEA; 571;TRUE
OK;negbinomial.size; 3,515162e-07; 5,800922e-07;FUT9;  33;FALSE
OK;negbinomial.size; 2,450918e-42; 1,018928e-41;UFL1;1857;TRUE
OK;negbinomial.size; 4,485885e-04; 6,215962e-04;GPR63; 185;FALSE
OK;negbinomial.size;3,559116e-133;4,401252e-132;NDUFAF4;2657;TRUE
OK;negbinomial.size; 1,212614e-85; 9,228399e-85;MMS22L; 994;TRUE
OK;negbinomial.size; 1,190899e-13; 2,543152e-13;POU3F2; 109;FALSE
OK;negbinomial.size; 6,990166e-06; 1,078569e-05;FBXL4; 946;TRUE
OK;negbinomial.size; 9,473563e-11; 1,821130e-10;FAXC; 205;FALSE
OK;negbinomial.size; 6,363343e-41; 2,583877e-40;COQ3; 844;TRUE
OK;negbinomial.size; 2,161957e-42; 8,994220e-42;PNISR;3970;TRUE
OK;negbinomial.size; 2,694019e-04; 3,789724e-04;RP11-98I9.4; 203;FALSE
OK;negbinomial.size; 1,102445e-05; 1,681985e-05;USP45; 694;TRUE
OK;negbinomial.size; 4,927516e-46; 2,175906e-45;TSTD3; 862;TRUE
OK;negbinomial.size; 3,004544e-17; 7,197126e-17;CCNC;2770;TRUE
OK;negbinomial.size; 6,432720e-02; 7,409649e-02;RP1-199J3.7;  60;FALSE
OK;negbinomial.size; 1,419339e-97; 1,223150e-96;ASCC3;2400;TRUE
OK;negbinomial.size; 7,198146e-01; 7,283269e-01;RP3-467N11.1; 165;FALSE
OK;negbinomial.size; 1,862682e-01; 2,032716e-01;HACE1; 258;TRUE
OK;negbinomial.size; 3,314247e-08; 5,749772e-08;LIN28B; 126;FALSE
OK;negbinomial.size; 4,268812e-02; 5,013859e-02;BVES; 220;TRUE
OK;negbinomial.size; 2,833792e-01; 3,015908e-01;BVES-AS1;  40;FALSE
OK;negbinomial.size; 8,271993e-61; 4,556443e-60;POPDC3;2767;TRUE
OK;negbinomial.size; 2,498688e-32; 8,660574e-32;PREP;1578;TRUE
OK;negbinomial.size; 8,051340e-41; 3,264872e-40;PRDM1; 254;TRUE
OK;negbinomial.size; 5,801688e-54; 2,879689e-53;ATG5;2332;TRUE
OK;negbinomial.size;1,548045e-109;1,529152e-108;AIM1;1269;TRUE
OK;negbinomial.size; 5,691663e-10; 1,058563e-09;RTN4IP1; 489;TRUE
OK;negbinomial.size; 4,654144e-05; 6,866197e-05;QRSL1;1206;TRUE
OK;negbinomial.size; 3,446478e-01; 3,627999e-01;CD24;  82;FALSE
OK;negbinomial.size; 4,323568e-27; 1,337337e-26;C6orf203;1632;TRUE
OK;negbinomial.size; 5,125122e-03; 6,575379e-03;BEND3;  96;FALSE
OK;negbinomial.size; 2,601788e-03; 3,413326e-03;PDSS2; 766;TRUE
OK;negbinomial.size; 1,480512e-29; 4,827921e-29;SOBP; 325;TRUE
OK;negbinomial.size; 2,909505e-33; 1,029297e-32;SEC63;3084;TRUE
OK;negbinomial.size; 2,424761e-04; 3,419252e-04;RP1-191J18.66; 100;FALSE
OK;negbinomial.size; 2,960558e-05; 4,420050e-05;OSTM1;1442;TRUE
OK;negbinomial.size; 6,386520e-70; 3,967946e-69;SNX3;4150;TRUE
OK;negbinomial.size; 4,844986e-05; 7,139143e-05;LACE1; 349;TRUE
OK;negbinomial.size; 2,089969e-31; 7,090740e-31;FOXO3;1715;TRUE
OK;negbinomial.size; 9,268967e-04; 1,255615e-03;ARMC2; 126;FALSE
OK;negbinomial.size; 2,995892e-23; 8,438657e-23;SESN1; 690;TRUE
OK;negbinomial.size; 2,689759e-39; 1,066878e-38;CEP57L1;1170;TRUE
OK;negbinomial.size; 4,385426e-23; 1,230631e-22;CD164;3808;TRUE
OK;negbinomial.size; 1,839074e-04; 2,613039e-04;RP11-425D10.10; 186;FALSE
OK;negbinomial.size; 1,816033e-07; 3,037654e-07;PPIL6;  52;FALSE
OK;negbinomial.size; 7,574640e-01; 7,645272e-01;SMPD2; 864;TRUE
OK;negbinomial.size; 1,630760e-12; 3,345302e-12;MICAL1;1201;TRUE
OK;negbinomial.size; 4,627462e-29; 1,492215e-28;ZBTB24; 886;TRUE
OK;negbinomial.size; 6,614068e-03; 8,407610e-03;AK9; 345;TRUE
OK;negbinomial.size; 6,418954e-15; 1,427246e-14;FIG4; 703;TRUE
OK;negbinomial.size; 8,872700e-11; 1,707451e-10;WASF1;1156;TRUE
OK;negbinomial.size; 1,655278e-36; 6,237844e-36;CDC40;2734;TRUE
OK;negbinomial.size; 1,555222e-01; 1,715107e-01;DDO; 148;FALSE
OK;negbinomial.size; 1,216312e-16; 2,859065e-16;CDK19;1044;TRUE
OK;negbinomial.size;2,816240e-165;4,575244e-164;AMD1;2924;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;GTF3C6;3938;TRUE
OK;negbinomial.size;7,181671e-113;7,331833e-112;RPF2;3578;TRUE
OK;negbinomial.size; 2,327191e-07; 3,873909e-07;SLC16A10; 218;TRUE
OK;negbinomial.size; 4,022443e-04; 5,591896e-04;KIAA1919; 465;TRUE
OK;negbinomial.size; 6,489797e-02; 7,471084e-02;RP5-1112D6.4;  67;FALSE
OK;negbinomial.size; 1,910911e-03; 2,531538e-03;RP5-1112D6.7;  48;FALSE
OK;negbinomial.size; 8,728021e-14; 1,875001e-13;REV3L;1375;TRUE
OK;negbinomial.size; 1,429876e-03; 1,913031e-03;RP5-1112D6.8;  42;FALSE
OK;negbinomial.size; 4,167244e-01; 4,336927e-01;TRAF3IP2-AS1; 528;TRUE
OK;negbinomial.size; 3,527216e-04; 4,922487e-04;TRAF3IP2; 865;TRUE
OK;negbinomial.size; 1,520321e-01; 1,678472e-01;C6orf3;  15;FALSE
OK;negbinomial.size; 3,471945e-74; 2,279280e-73;FYN;2237;TRUE
OK;negbinomial.size; 1,514370e-04; 2,163489e-04;TUBE1; 822;TRUE
OK;negbinomial.size; 1,307569e-20; 3,445937e-20;FAM229B;1116;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;LAMA4;1974;TRUE
OK;negbinomial.size; 2,090231e-05; 3,142079e-05;RP1-142L7.8;  41;FALSE
OK;negbinomial.size; 4,186844e-03; 5,412563e-03;RP11-367G18.1;  17;FALSE
OK;negbinomial.size; 2,189007e-04; 3,096770e-04;MARCKS;  22;FALSE
OK;negbinomial.size;7,264598e-122;8,072374e-121;HDAC2;3592;TRUE
OK;negbinomial.size; 9,149290e-04; 1,239871e-03;RP3-399L15.3;  96;FALSE
OK;negbinomial.size; 1,205299e-46; 5,375231e-46;NT5DC1;2186;TRUE
OK;negbinomial.size; 5,076887e-22; 1,388244e-21;TSPYL4; 582;TRUE
OK;negbinomial.size; 3,400555e-89; 2,700008e-88;DSE;1663;TRUE
OK;negbinomial.size; 3,791769e-01; 3,967997e-01;RP3-486I3.7;  37;FALSE
OK;negbinomial.size; 1,463947e-78; 1,014431e-77;TSPYL1;1962;TRUE
OK;negbinomial.size; 1,579314e-06; 2,515256e-06;FAM26F;  52;FALSE
OK;negbinomial.size; 3,084416e-02; 3,678290e-02;FAM26E;  61;FALSE
OK;negbinomial.size; 1,350718e-86; 1,037610e-85;RWDD1;4022;TRUE
OK;negbinomial.size; 5,441158e-08; 9,339580e-08;RSPH4A;  50;FALSE
OK;negbinomial.size; 3,786022e-09; 6,830730e-09;ZUFSP; 750;TRUE
OK;negbinomial.size; 1,226918e-07; 2,071533e-07;KPNA5; 448;TRUE
OK;negbinomial.size; 1,960948e-58; 1,041203e-57;DCBLD1; 749;TRUE
OK;negbinomial.size; 3,460768e-57; 1,803454e-56;GOPC;1853;TRUE
OK;negbinomial.size; 6,179916e-09; 1,106094e-08;NUS1;2164;TRUE
OK;negbinomial.size; 1,894442e-13; 4,013127e-13;CEP85L;1259;TRUE
OK;negbinomial.size; 1,766402e-04; 2,512564e-04;MCM9; 161;FALSE
OK;negbinomial.size; 2,972125e-86; 2,273441e-85;ASF1A;1653;TRUE
OK;negbinomial.size;8,403592e-165;1,357875e-163;MAN1A1; 984;TRUE
OK;negbinomial.size; 2,105363e-03; 2,779921e-03;TBC1D32; 178;FALSE
OK;negbinomial.size; 1,258292e-03; 1,689129e-03;GJA1;  13;FALSE
OK;negbinomial.size; 4,089954e-06; 6,378084e-06;HSF2;1000;TRUE
OK;negbinomial.size; 1,543951e-11; 3,057275e-11;SERINC1;2587;TRUE
OK;negbinomial.size; 5,491755e-02; 6,369472e-02;PKIB;  79;FALSE
OK;negbinomial.size; 7,693455e-35; 2,806252e-34;SMPDL3A; 422;TRUE
OK;negbinomial.size; 1,271122e-16; 2,986338e-16;RNF217; 859;TRUE
OK;negbinomial.size; 3,256775e-34; 1,171996e-33;TPD52L1; 719;TRUE
OK;negbinomial.size;1,464396e-118;1,582217e-117;HDDC2;3491;TRUE
OK;negbinomial.size; 2,326186e-05; 3,488891e-05;HEY2;  84;FALSE
OK;negbinomial.size; 2,125864e-25; 6,307385e-25;NCOA7;1147;TRUE
OK;negbinomial.size; 4,528109e-16; 1,046175e-15;HINT3;1414;TRUE
OK;negbinomial.size; 2,602151e-30; 8,616927e-30;TRMT11;1242;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;CENPW;2376;TRUE
OK;negbinomial.size; 3,050781e-17; 7,305936e-17;RSPO3; 104;FALSE
OK;negbinomial.size; 4,204461e-17; 1,002066e-16;RNF146;1056;TRUE
OK;negbinomial.size; 5,799327e-54; 2,879312e-53;ECHDC1;2895;TRUE
OK;negbinomial.size; 5,438958e-01; 5,575490e-01;RP3-403A15.5;   5;FALSE
OK;negbinomial.size; 2,893128e-01; 3,075050e-01;C6orf58; 100;FALSE
OK;negbinomial.size;2,581614e-100; 2,292953e-99;PTPRK;1530;TRUE
OK;negbinomial.size; 5,971511e-01; 6,079099e-01;LAMA2;  56;FALSE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;ARHGAP18;2108;TRUE
OK;negbinomial.size; 2,042188e-17; 4,909557e-17;L3MBTL3; 360;TRUE
OK;negbinomial.size; 1,517906e-04; 2,168368e-04;RP11-73O6.3;  22;FALSE
OK;negbinomial.size; 1,711529e-34; 6,196405e-34;SAMD3; 519;TRUE
OK;negbinomial.size; 3,473408e-43; 1,463310e-42;TMEM200A;1627;TRUE
OK;negbinomial.size;2,135457e-116;2,254400e-115;EPB41L2;2414;TRUE
OK;negbinomial.size; 8,777793e-07; 1,417320e-06;AKAP7;1139;TRUE
OK;negbinomial.size; 1,414776e-07; 2,379101e-07;MED23; 435;TRUE
OK;negbinomial.size; 6,567659e-51; 3,126032e-50;ENPP1; 774;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;CTGF;2374;TRUE
OK;negbinomial.size; 6,854189e-22; 1,869684e-21;MOXD1; 116;FALSE
OK;negbinomial.size; 7,488219e-21; 1,986246e-20;STX7;2053;TRUE
OK;negbinomial.size; 6,947458e-03; 8,814913e-03;VNN1;  57;FALSE
OK;negbinomial.size; 5,942044e-05; 8,709246e-05;SLC18B1; 319;TRUE
OK;negbinomial.size; 5,082051e-33; 1,788372e-32;RPS12;4192;TRUE
OK;negbinomial.size; 9,496604e-21; 2,512663e-20;LINC00326;  58;FALSE
OK;negbinomial.size; 6,042466e-09; 1,082031e-08;EYA4; 291;TRUE
OK;negbinomial.size; 3,361292e-65; 1,959627e-64;TBPL1;2649;TRUE
OK;negbinomial.size; 1,039350e-04; 1,502416e-04;SLC2A12;  74;FALSE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;SGK1;2529;TRUE
OK;negbinomial.size; 2,322901e-01; 2,500922e-01;ALDH8A1;  14;FALSE
OK;negbinomial.size; 1,728102e-19; 4,413095e-19;HBS1L;1924;TRUE
OK;negbinomial.size; 1,835348e-05; 2,767268e-05;MYB;  33;FALSE
OK;negbinomial.size; 1,743753e-40; 7,034520e-40;AHI1;1966;TRUE
OK;negbinomial.size; 3,796619e-01; 3,972841e-01;LINC00271;  55;FALSE
OK;negbinomial.size; 1,980927e-01; 2,152088e-01;PDE7B;  88;FALSE
OK;negbinomial.size; 1,701320e-19; 4,345936e-19;RP13-143G15.4; 157;FALSE
OK;negbinomial.size; 3,976163e-30; 1,311375e-29;MTFR2; 579;TRUE
OK;negbinomial.size;1,201252e-136;1,534050e-135;BCLAF1;2917;TRUE
OK;negbinomial.size; 1,950980e-03; 2,582336e-03;MAP7; 153;FALSE
OK;negbinomial.size; 5,810372e-27; 1,792903e-26;RP3-325F22.5; 206;FALSE
OK;negbinomial.size; 1,126532e-07; 1,905264e-07;MAP3K5; 452;TRUE
OK;negbinomial.size; 6,706971e-28; 2,115339e-27;PEX7;1180;TRUE
OK;negbinomial.size; 2,449785e-49; 1,136528e-48;IFNGR1;1382;TRUE
OK;negbinomial.size; 3,545091e-05; 5,269540e-05;RP11-356I2.4; 112;FALSE
OK;negbinomial.size;6,749642e-216;1,552850e-214;TNFAIP3; 734;TRUE
OK;negbinomial.size;8,572380e-305;3,117986e-303;PERP;3863;TRUE
OK;negbinomial.size; 4,837796e-31; 1,625992e-30;ARFGEF3;1144;TRUE
OK;negbinomial.size; 6,421272e-12; 1,288988e-11;HEBP2;4023;TRUE
OK;negbinomial.size; 2,204575e-15; 4,980737e-15;NHSL1; 460;TRUE
OK;negbinomial.size;2,526746e-104;2,342651e-103;RP11-390P2.4;1962;TRUE
OK;negbinomial.size; 1,249819e-09; 2,295721e-09;CCDC28A;2055;TRUE
OK;negbinomial.size; 7,367174e-17; 1,741526e-16;REPS1;1366;TRUE
OK;negbinomial.size; 4,964482e-57; 2,581071e-56;ABRACL;2741;TRUE
OK;negbinomial.size; 7,134703e-07; 1,157320e-06;HECA; 518;TRUE
OK;negbinomial.size; 1,018311e-08; 1,805507e-08;TXLNB; 184;FALSE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;CITED2;3026;TRUE
OK;negbinomial.size;3,341542e-133;4,137892e-132;RP3-460G2.2;1360;TRUE
OK;negbinomial.size; 1,717259e-15; 3,891992e-15;VTA1;2326;TRUE
OK;negbinomial.size; 2,608670e-17; 6,256351e-17;ADGRG6; 201;FALSE
OK;negbinomial.size; 4,648136e-02; 5,435228e-02;RP11-440G9.1;  16;FALSE
OK;negbinomial.size; 4,224662e-09; 7,607610e-09;HIVEP2; 798;TRUE
OK;negbinomial.size; 5,676572e-03; 7,254901e-03;RP1-45I4.3;  17;FALSE
OK;negbinomial.size; 9,879970e-36; 3,667837e-35;AIG1;3449;TRUE
OK;negbinomial.size; 5,568153e-08; 9,554825e-08;ADAT2; 637;TRUE
OK;negbinomial.size; 4,726983e-19; 1,190892e-18;PEX3; 956;TRUE
OK;negbinomial.size;3,258308e-116;3,435756e-115;FUCA2;1973;TRUE
OK;negbinomial.size; 4,182442e-36; 1,567260e-35;PHACTR2;1324;TRUE
OK;negbinomial.size; 5,410258e-50; 2,532209e-49;LTV1;2344;TRUE
OK;negbinomial.size; 1,115578e-40; 4,507466e-40;PLAGL1; 644;TRUE
OK;negbinomial.size; 3,087819e-33; 1,092164e-32;SF3B5;4101;TRUE
OK;negbinomial.size; 6,768402e-03; 8,597104e-03;STX11;  85;FALSE
OK;negbinomial.size; 2,694855e-23; 7,605018e-23;UTRN;1036;TRUE
OK;negbinomial.size; 6,052092e-05; 8,863313e-05;EPM2A; 164;FALSE
OK;negbinomial.size; 1,272612e-01; 1,418505e-01;RP3-466P17.1;  78;FALSE
OK;negbinomial.size; 1,146268e-13; 2,450756e-13;FBXO30; 576;TRUE
OK;negbinomial.size; 9,116333e-02; 1,033453e-01;RP11-545I5.3;  31;FALSE
OK;negbinomial.size; 5,687219e-10; 1,057846e-09;SHPRH; 792;TRUE
OK;negbinomial.size;3,971960e-138;5,145507e-137;RAB32;2788;TRUE
OK;negbinomial.size; 6,522888e-20; 1,685165e-19;STXBP5-AS1; 512;TRUE
OK;negbinomial.size; 3,408234e-07; 5,629116e-07;STXBP5; 381;TRUE
OK;negbinomial.size; 3,843109e-60; 2,089982e-59;SAMD5; 276;TRUE
OK;negbinomial.size;1,988601e-142;2,666506e-141;RP11-307P5.1;2860;TRUE
OK;negbinomial.size; 1,003191e-22; 2,788574e-22;SASH1;1277;TRUE
OK;negbinomial.size; 2,219781e-04; 3,138576e-04;UST; 910;TRUE
OK;negbinomial.size; 7,631721e-10; 1,413241e-09;TAB2;1119;TRUE
OK;negbinomial.size; 5,251378e-01; 5,393356e-01;SUMO4;  75;FALSE
OK;negbinomial.size; 1,437925e-44; 6,207744e-44;PPIL4;2036;TRUE
OK;negbinomial.size; 6,672438e-54; 3,310974e-53;GINM1;2880;TRUE
OK;negbinomial.size; 3,417302e-02; 4,057228e-02;RP1-12G14.7;  17;FALSE
OK;negbinomial.size; 4,513375e-37; 1,718142e-36;KATNA1;2074;TRUE
OK;negbinomial.size; 2,826945e-04; 3,968633e-04;LATS1; 684;TRUE
OK;negbinomial.size; 1,230840e-11; 2,449139e-11;NUP43; 691;TRUE
OK;negbinomial.size;1,104250e-105;1,042626e-104;PCMT1;3495;TRUE
OK;negbinomial.size; 9,601853e-01; 9,615231e-01;RP11-350J20.5;  36;FALSE
OK;negbinomial.size; 1,286618e-11; 2,558157e-11;LRP11;1126;TRUE
OK;negbinomial.size;1,394322e-158;2,156039e-157;RP11-350J20.12;3513;TRUE
OK;negbinomial.size; 3,223258e-29; 1,043335e-28;RAET1E; 619;TRUE
OK;negbinomial.size; 1,301564e-01; 1,449786e-01;RAET1E-AS1.1;   7;FALSE
OK;negbinomial.size; 2,776043e-01; 2,959531e-01;RAET1G;  64;FALSE
OK;negbinomial.size; 3,213226e-43; 1,355606e-42;ULBP2;1409;TRUE
OK;negbinomial.size; 4,250838e-70; 2,651130e-69;PPP1R14C; 315;TRUE
OK;negbinomial.size; 5,521866e-11; 1,071137e-10;PLEKHG1; 125;FALSE
OK;negbinomial.size; 2,523527e-62; 1,420957e-61;MTHFD1L;3065;TRUE
OK;negbinomial.size;7,296143e-278;2,320303e-276;AKAP12;3180;TRUE
OK;negbinomial.size; 1,008865e-12; 2,083117e-12;ZBTB2; 722;TRUE
OK;negbinomial.size; 5,782329e-12; 1,162158e-11;RMND1;1547;TRUE
OK;negbinomial.size; 6,907684e-19; 1,732514e-18;ARMT1;1131;TRUE
OK;negbinomial.size; 1,884572e-77; 1,286550e-76;SYNE1;1481;TRUE
OK;negbinomial.size; 1,640783e-02; 2,010840e-02;RP3-398G3.5;  11;FALSE
OK;negbinomial.size; 8,787304e-42; 3,626327e-41;MYCT1; 192;FALSE
OK;negbinomial.size; 1,028771e-58; 5,486779e-58;VIP;  53;FALSE
OK;negbinomial.size;1,266569e-116;1,340266e-115;FBXO5;1044;TRUE
OK;negbinomial.size; 1,662889e-01; 1,828344e-01;RP1-101K10.6;  13;FALSE
OK;negbinomial.size; 2,274976e-11; 4,478663e-11;MTRF1L;3143;TRUE
OK;negbinomial.size;1,051246e-269;3,239929e-268;RGS17;2435;TRUE
OK;negbinomial.size; 2,912224e-10; 5,489021e-10;CNKSR3; 402;TRUE
OK;negbinomial.size; 2,801218e-09; 5,077914e-09;SCAF8; 803;TRUE
OK;negbinomial.size; 1,319342e-01; 1,468315e-01;TIAM2; 284;TRUE
OK;negbinomial.size; 3,077885e-02; 3,670989e-02;RP11-477D19.2; 104;FALSE
OK;negbinomial.size;1,086938e-137;1,403025e-136;TFB1M;2230;TRUE
OK;negbinomial.size; 4,122410e-01; 4,292256e-01;RP11-230C9.2;  68;FALSE
OK;negbinomial.size; 2,851551e-05; 4,262264e-05;ARID1B;1085;TRUE
OK;negbinomial.size; 3,262627e-71; 2,061283e-70;TMEM242;2543;TRUE
OK;negbinomial.size; 3,681475e-04; 5,130991e-04;RP5-933K21.3;  72;FALSE
OK;negbinomial.size; 6,289528e-70; 3,909036e-69;ZDHHC14; 630;TRUE
OK;negbinomial.size;1,665149e-256;4,841326e-255;SNX9;1334;TRUE
OK;negbinomial.size; 1,011063e-43; 4,294748e-43;SYNJ2;1581;TRUE
OK;negbinomial.size; 2,713378e-07; 4,503415e-07;SERAC1; 468;TRUE
OK;negbinomial.size; 3,713468e-56; 1,908024e-55;GTF2H5;3972;TRUE
OK;negbinomial.size; 9,149678e-13; 1,892935e-12;TULP4;1205;TRUE
OK;negbinomial.size; 6,035492e-21; 1,605177e-20;TMEM181;1198;TRUE
OK;negbinomial.size; 1,923107e-83; 1,421406e-82;DYNLT1;3948;TRUE
OK;negbinomial.size; 1,942852e-27; 6,066940e-27;SYTL3; 749;TRUE
OK;negbinomial.size;1,470739e-114;1,524004e-113;EZR;3350;TRUE
OK;negbinomial.size; 2,356122e-03; 3,100087e-03;C6orf99;  88;FALSE
OK;negbinomial.size; 9,970933e-04; 1,346646e-03;RSPH3; 838;TRUE
OK;negbinomial.size; 1,325998e-03; 1,777362e-03;RP3-393E18.2;  29;FALSE
OK;negbinomial.size;3,816561e-241;1,009955e-239;SOD2;2553;TRUE
OK;negbinomial.size; 1,820004e-91; 1,483076e-90;WTAP;2968;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;ACAT2;3097;TRUE
OK;negbinomial.size;7,757577e-179;1,399479e-177;TCP1;3740;TRUE
OK;negbinomial.size;9,455938e-139;1,231191e-137;MRPL18;3740;TRUE
OK;negbinomial.size; 2,636038e-27; 8,205877e-27;RP1-249F5.3;  74;FALSE
OK;negbinomial.size; 3,211014e-01; 3,393454e-01;MAS1;  16;FALSE
OK;negbinomial.size; 9,349770e-31; 3,129012e-30;IGF2R;1480;TRUE
OK;negbinomial.size; 7,175050e-01; 7,260718e-01;SLC22A1;  76;FALSE
OK;negbinomial.size; 3,712788e-64; 2,130673e-63;RP3-428L16.2; 238;TRUE
OK;negbinomial.size; 1,157466e-36; 4,373785e-36;MAP3K4; 859;TRUE
OK;negbinomial.size; 5,870645e-07; 9,570291e-07;AGPAT4;1161;TRUE
OK;negbinomial.size; 9,750659e-02; 1,101519e-01;PARK2;  61;FALSE
OK;negbinomial.size; 1,806490e-18; 4,486388e-18;PACRG;  93;FALSE
OK;negbinomial.size; 1,213064e-08; 2,142357e-08;CAHM; 266;TRUE
OK;negbinomial.size; 7,659236e-45; 3,323380e-44;QKI;2072;TRUE
OK;negbinomial.size; 4,075973e-01; 4,247105e-01;C6orf118;   5;FALSE
OK;negbinomial.size; 1,378188e-05; 2,091317e-05;PDE10A; 181;FALSE
OK;negbinomial.size; 3,514504e-30; 1,160607e-29;LINC00473; 151;FALSE
OK;negbinomial.size; 2,142909e-27; 6,685846e-27;SFT2D1;3876;TRUE
OK;negbinomial.size; 1,536966e-41; 6,310831e-41;MPC1;1728;TRUE
OK;negbinomial.size; 3,955708e-75; 2,624674e-74;RPS6KA2; 699;TRUE
OK;negbinomial.size; 3,820237e-03; 4,953674e-03;RP11-514O12.4;  44;FALSE
OK;negbinomial.size;3,412475e-108;3,325127e-107;RNASET2;2274;TRUE
OK;negbinomial.size; 8,383797e-09; 1,492077e-08;FGFR1OP; 972;TRUE
OK;negbinomial.size; 1,139539e-02; 1,417953e-02;MLLT4-AS1; 336;TRUE
OK;negbinomial.size; 1,993889e-35; 7,361044e-35;MLLT4;2733;TRUE
OK;negbinomial.size; 6,398390e-24; 1,830090e-23;FRMD1;  63;FALSE
OK;negbinomial.size; 1,198213e-08; 2,116961e-08;SMOC2;  31;FALSE
OK;negbinomial.size; 4,730152e-55; 2,394798e-54;LINC01615; 663;TRUE
OK;negbinomial.size; 9,915249e-21; 2,623045e-20;THBS2; 748;TRUE
OK;negbinomial.size; 9,562269e-11; 1,837742e-10;WDR27; 716;TRUE
OK;negbinomial.size; 1,524153e-16; 3,571929e-16;C6orf120;2085;TRUE
OK;negbinomial.size; 4,447268e-24; 1,277718e-23;PHF10;2408;TRUE
OK;negbinomial.size; 1,643089e-15; 3,726712e-15;TCTE3; 264;TRUE
OK;negbinomial.size; 4,988878e-03; 6,410652e-03;ERMARD; 484;TRUE
OK;negbinomial.size; 7,311529e-02; 8,373609e-02;DLL1;  45;FALSE
OK;negbinomial.size; 5,084306e-03; 6,526742e-03;FAM120B; 703;TRUE
OK;negbinomial.size;3,346889e-200;6,928214e-199;PSMB1;4143;TRUE
OK;negbinomial.size; 2,367043e-04; 3,340482e-04;TBP; 870;TRUE
OK;negbinomial.size; 7,259908e-68; 4,399529e-67;PDCD2;3927;TRUE
OK;negbinomial.size; 1,053777e-03; 1,420424e-03;XX-C2158C12.2;  61;FALSE
OK;negbinomial.size; 1,630316e-01; 1,793737e-01;AC093627.7;   8;FALSE
OK;negbinomial.size; 5,233908e-01; 5,376336e-01;AC093627.9;  55;FALSE
